-110 -110 -41.731781895682
110 -110 -50
110 110 -50
-110 110 -50
-90 -100 -41.395317652609
-80 -100 -41.144828551222
-70 -100 -40.98281739582
-60 -100 -40.910902948315
-50 -100 -40.929803754094
-40 -100 -41.039330962554
-30 -100 -41.238390214033
-20 -100 -41.52499257429
-10 -100 -41.89627440728
0 -100 -42.348525987657
10 -100 -42.877228567124
20 -100 -43.477099524273
30 -100 -44.142145146792
40 -100 -44.865720518654
50 -100 -45.640595913927
60 -100 -46.4590290338
70 -100 -47.312842365079
80 -100 -48.193504887189
90 -100 -49.092217311318
-100 -90 -41.395317652609
-90 -90 -41.045161440428
-80 -90 -40.784479015058
-70 -90 -40.615875029123
-60 -90 -40.541034117918
-50 -90 -40.560704067088
-40 -90 -40.674688341004
-30 -90 -40.881848046478
-20 -90 -41.180113312211
-10 -90 -41.566503970262
0 -90 -42.037159332899
10 -90 -42.587376767316
20 -90 -43.211658682787
30 -90 -43.903767460772
40 -90 -44.656787779142
50 -90 -45.463195707793
60 -90 -46.314933885262
70 -90 -47.20349202523
80 -90 -48.119991948478
90 -90 -49.05527629073
100 -90 -50
-100 -80 -41.144828551222
-90 -80 -40.784479015058
-80 -80 -40.516207918329
-70 -80 -40.342695737156
-60 -80 -40.265676147896
-50 -80 -40.285918704828
-40 -80 -40.403221151012
-30 -80 -40.616411439182
-20 -80 -40.923359442449
-10 -80 -41.32099823783
0 -80 -41.805354749921
10 -80 -42.371589448561
20 -80 -43.014044703815
30 -80 -43.726301315137
40 -80 -44.50124264991
50 -80 -45.331125750478
60 -80 -46.207658699222
70 -80 -47.122083468662
80 -80 -48.065263428771
90 -80 -49.02777463716
100 -80 -50
-100 -70 -40.98281739582
-90 -70 -40.615875029123
-80 -70 -40.342695737156
-70 -70 -40.166009037103
-60 -70 -40.087580324066
-50 -70 -40.10819323182
-40 -70 -40.227641803006
-30 -70 -40.444732546983
-20 -70 -40.7572963648
-10 -70 -41.162210222108
0 -70 -41.655428353492
10 -70 -42.232022686419
20 -70 -42.886232080912
30 -70 -43.611519892953
40 -70 -44.400639286473
50 -70 -45.24570564134
60 -70 -46.138275333878
70 -70 -47.069430102763
80 -70 -48.029866157344
90 -70 -49.009987138041
100 -70 -50
-100 -60 -40.910902948315
-90 -60 -40.541034117918
-80 -60 -40.265676147896
-70 -60 -40.087580324066
-60 -60 -40.008526121026
-50 -60 -40.029303422243
-40 -60 -40.149704627792
-30 -60 -40.368526728624
-20 -60 -40.683583326642
-10 -60 -41.091726480463
0 -60 -41.588878158607
10 -60 -42.170070985843
20 -60 -42.829497875558
30 -60 -43.560570052248
40 -60 -44.355982884383
50 -60 -45.207788869873
60 -60 -46.107477044881
70 -60 -47.04605802256
80 -60 -48.014153812033
90 -60 -49.002091520184
100 -60 -50
-100 -50 -40.929803754094
-90 -50 -40.560704067088
-80 -50 -40.285918704828
-70 -50 -40.10819323182
-60 -50 -40.029303422243
-50 -50 -40.050037516998
-40 -50 -40.170188347862
-30 -50 -40.388555407451
-20 -50 -40.702956844287
-10 -50 -41.110251263141
0 -50 -41.606369112813
10 -50 -42.186353347745
20 -50 -42.844408957178
30 -50 -43.573960866987
40 -50 -44.367719635647
50 -50 -45.217754287924
60 -50 -46.115571558555
70 -50 -47.052200754151
80 -50 -48.018283385399
90 -50 -49.004166673992
100 -50 -50
-100 -40 -41.039330962554
-90 -40 -40.674688341004
-80 -40 -40.403221151012
-70 -40 -40.227641803006
-60 -40 -40.149704627792
-50 -40 -40.170188347862
-40 -40 -40.288888296657
-30 -40 -40.504618463525
-20 -40 -40.815223343949
-10 -40 -41.217599476637
0 -40 -41.707726452279
10 -40 -42.280707084149
20 -40 -42.930816339175
30 -40 -43.651558540578
40 -40 -44.435732270528
50 -40 -45.275502324329
60 -40 -46.162477997194
70 -40 -47.087796921394
80 -40 -48.04221361611
90 -40 -49.016191865216
100 -40 -50
-100 -30 -41.238390214033
-90 -30 -40.881848046478
-80 -30 -40.616411439182
-70 -30 -40.444732546983
-60 -30 -40.368526728624
-50 -30 -40.388555407451
-40 -30 -40.504618463525
-30 -30 -40.715556233155
-20 -30 -41.019261095875
-10 -30 -41.412698533088
0 -30 -41.891937447973
10 -30 -42.452189443709
20 -30 -43.087856667549
30 -30 -43.792587742716
40 -30 -44.55934122926
50 -30 -45.380455979799
60 -30 -46.247727687169
70 -30 -47.152490859153
80 -30 -48.085705401211
90 -30 -49.038046942118
100 -30 -50
-100 -20 -41.52499257429
-90 -20 -41.180113312211
-80 -20 -40.923359442449
-70 -20 -40.7572963648
-60 -20 -40.683583326642
-50 -20 -40.702956844287
-40 -20 -40.815223343949
-30 -20 -41.019261095875
-20 -20 -41.313031422294
-10 -20 -41.693599067211
0 -20 -42.157161524517
10 -20 -42.699087031373
20 -20 -43.31396084725
30 -20 -43.995639356231
40 -20 -44.737311451986
50 -20 -45.5315665921
60 -20 -46.370468841758
70 -20 -47.245636166985
80 -20 -48.148324185161
90 -20 -49.069513535995
100 -20 -50
-100 -10 -41.89627440728
-90 -10 -41.566503970262
-80 -10 -41.32099823783
-70 -10 -41.162210222108
-60 -10 -41.091726480463
-50 -10 -41.110251263141
-40 -10 -41.217599476637
-30 -10 -41.412698533088
-20 -10 -41.693599067211
-10 -10 -42.057494413723
0 -10 -42.500748650611
10 -10 -43.018932928058
20 -10 -43.606869720054
30 -10 -44.25868455652
40 -10 -44.967864719071
50 -10 -45.727324313945
60 -10 -46.529475071916
70 -10 -47.366302167765
80 -10 -48.22944430177
90 -10 -49.110277243043
100 -10 -50
-100 0 -42.348525987657
-90 0 -42.037159332899
-80 0 -41.805354749921
-70 0 -41.655428353492
-60 0 -41.588878158607
-50 0 -41.606369112813
-40 0 -41.707726452279
-30 0 -41.891937447973
-20 0 -42.157161524517
-10 0 -42.500748650611
0 0 -42.919265817264
10 0 -43.408531339292
20 0 -43.963656637328
30 0 -44.579095082894
40 0 -45.248697418479
50 0 -45.965773198887
60 0 -46.723157639953
70 0 -47.5132832067
80 0 -48.328255225648
90 0 -49.159930765775
100 0 -50
-100 10 -42.877228567124
-90 10 -42.587376767316
-80 10 -42.371589448561
-70 10 -42.232022686419
-60 10 -42.170070985843
-50 10 -42.186353347745
-40 10 -42.280707084149
-30 10 -42.452189443709
-20 10 -42.699087031373
-10 10 -43.018932928058
0 10 -43.408531339292
10 10 -43.863989526535
20 10 -44.380756702132
30 10 -44.953669499287
40 10 -45.57700356271
50 10 -46.244530744487
60 10 -46.949581333671
70 10 -47.685110697835
80 10 -48.443769670705
90 10 -49.217977982605
100 10 -50
-100 20 -43.477099524273
-90 20 -43.211658682787
-80 20 -43.014044703815
-70 20 -42.886232080912
-60 20 -42.829497875558
-50 20 -42.844408957178
-40 20 -42.930816339175
-30 20 -43.087856667549
-20 20 -43.31396084725
-10 20 -43.606869720054
0 20 -43.963656637328
10 20 -44.380756702132
20 20 -44.854002388494
30 20 -45.378665181948
40 20 -45.949502825295
50 20 -46.560811697495
60 20 -47.206483802369
70 20 -47.880067797676
80 20 -48.574833454792
90 20 -49.283838904931
100 20 -50
-100 30 -44.142145146792
-90 30 -43.903767460772
-80 30 -43.726301315137
-70 30 -43.611519892953
-60 30 -43.560570052248
-50 30 -43.573960866987
-40 30 -43.651558540578
-30 30 -43.792587742716
-20 30 -43.995639356231
-10 30 -44.25868455652
0 30 -44.579095082894
10 30 -44.953669499287
20 30 -45.378665181948
30 30 -45.849835714501
40 30 -46.362473316733
50 30 -46.911455883177
60 30 -47.4912981615
70 30 -48.096206559326
80 30 -48.720137031901
90 30 -49.356855472187
100 30 -50
-100 40 -44.865720518654
-90 40 -44.656787779142
-80 40 -44.50124264991
-70 40 -44.400639286473
-60 40 -44.355982884383
-50 40 -44.367719635647
-40 40 -44.435732270528
-30 40 -44.55934122926
-20 40 -44.737311451986
-10 40 -44.967864719071
0 40 -45.248697418479
10 40 -45.57700356271
20 40 -45.949502825295
30 40 -46.362473316733
40 40 -46.811788772383
50 40 -47.292959780738
60 40 -47.801178640134
70 40 -48.331367395725
80 40 -48.878228576721
90 40 -49.436298126971
100 40 -50
-100 50 -45.640595913927
-90 50 -45.463195707793
-80 50 -45.331125750478
-70 50 -45.24570564134
-60 50 -45.207788869873
-50 50 -45.217754287924
-40 50 -45.275502324329
-30 50 -45.380455979799
-20 50 -45.5315665921
-10 50 -45.727324313945
0 50 -45.965773198887
10 50 -46.244530744487
20 50 -46.560811697495
30 50 -46.911455883177
40 50 -47.292959780738
50 50 -47.701511529341
60 50 -48.133029014963
70 50 -48.58320065753
80 50 -49.047528490794
90 50 -49.521373104534
100 50 -50
-100 60 -46.4590290338
-90 60 -46.314933885262
-80 60 -46.207658699222
-70 60 -46.138275333878
-60 60 -46.107477044881
-50 60 -46.115571558555
-40 60 -46.162477997194
-30 60 -46.247727687169
-20 60 -46.370468841758
-10 60 -46.529475071916
0 60 -46.723157639953
10 60 -46.949581333671
20 60 -47.206483802369
30 60 -47.4912981615
40 60 -47.801178640134
50 60 -48.133029014963
60 60 -48.483533546736
70 60 -48.849190110032
80 60 -49.226345185342
90 60 -49.611230363824
100 60 -50
-100 70 -47.312842365079
-90 70 -47.20349202523
-80 70 -47.122083468662
-70 70 -47.069430102763
-60 70 -47.04605802256
-50 70 -47.052200754151
-40 70 -47.087796921394
-30 70 -47.152490859153
-20 70 -47.245636166985
-10 70 -47.366302167765
0 70 -47.5132832067
10 70 -47.685110697835
20 70 -47.880067797676
30 70 -48.096206559326
40 70 -48.331367395725
